"customerid","personid","storeid","territoryid","rowguid","modifieddate"
23317,6056,,9,"6ce89422-e07c-4bf3-b5ce-4f18cdef3195",2014-09-12 11:15:07.263
23318,14948,,4,bc0164c4-458f-49cb-a3e4-2ea52b1ea5fc,2014-09-12 11:15:07.263
23319,16744,,4,"60336139-4842-4eff-9712-969fabc5db7f",2014-09-12 11:15:07.263
23320,15124,,9,"8d189a78-fbdc-4d49-b718-2956c64bd0cb",2014-09-12 11:15:07.263
23321,5129,,9,d0557b8c-ab9e-492e-a98d-3910b906a21b,2014-09-12 11:15:07.263
23322,18088,,9,c1f51ce7-a51c-49a2-a9d5-32213a28ce43,2014-09-12 11:15:07.263
23323,2798,,9,c087a526-2611-4470-8371-0add3ca27364,2014-09-12 11:15:07.263
23324,8822,,9,b519bf13-51ff-44c8-8d9a-9ff984935463,2014-09-12 11:15:07.263
23325,20685,,9,d5283bcd-3aa2-4f8d-ad11-883ec9e3710f,2014-09-12 11:15:07.263
23326,2666,,4,a50dcab0-28c7-41ff-b54f-beb00e7cdedb,2014-09-12 11:15:07.263
23327,12325,,4,"71457e96-10f0-4bee-967b-4c570771a0ba",2014-09-12 11:15:07.263
23328,13342,,4,"6577f369-5e45-4926-9fef-dca1ef905892",2014-09-12 11:15:07.263
23329,8547,,9,f028a123-3d5c-41a4-8d21-bf9cf0dd114f,2014-09-12 11:15:07.263
23330,13341,,9,cead1d36-0edb-40e1-9af2-7836509decd4,2014-09-12 11:15:07.263
23331,14526,,9,d16ab089-7bcd-49a6-989f-476f8bfe0b06,2014-09-12 11:15:07.263
23332,16755,,9,"07fab09b-902c-4240-9ea3-6f6843e06c04",2014-09-12 11:15:07.263
23333,6527,,1,d8f2e9e3-1c8b-4e00-8192-42f9ffceb586,2014-09-12 11:15:07.263
23334,18444,,1,"85f49b85-6406-4d13-b2e9-c262b764f60e",2014-09-12 11:15:07.263
23335,17637,,1,e7effe2e-bb05-46fb-a78a-d455b7aae9ff,2014-09-12 11:15:07.263
23336,7249,,4,"569481ce-1f88-42eb-bf98-4ba4cf8f5cc5",2014-09-12 11:15:07.263
23337,16799,,4,c791c59c-eb70-4cf4-9152-a9d93040f4b4,2014-09-12 11:15:07.263
23338,13918,,4,"0ccd2cfa-31dd-4eaf-94f0-d241c3dd3364",2014-09-12 11:15:07.263
23339,9122,,1,a03e5b9c-f969-4ea3-84c5-a199d01e4ce8,2014-09-12 11:15:07.263
23340,9421,,4,"595c5c0b-2fd8-46c0-b724-16da240025f1",2014-09-12 11:15:07.263
23341,16168,,1,c9b35a64-956c-4178-9b15-b6f825519ca4,2014-09-12 11:15:07.263
23342,8714,,4,"975c2333-9054-4705-9c24-04ab27b091b8",2014-09-12 11:15:07.263
23343,10893,,9,"93efa50e-4ce2-416c-8dba-a3266484cb9a",2014-09-12 11:15:07.263
23344,8509,,9,"47a5a630-2bf1-4c69-b6dc-d2eb219e07cd",2014-09-12 11:15:07.263
23345,16803,,9,"2f7dbdc2-630b-49d4-b151-8690274e853f",2014-09-12 11:15:07.263
23346,4524,,9,"16901df7-c168-4ea2-87fc-dfbe60a7adde",2014-09-12 11:15:07.263
23347,6702,,9,"8c81d48a-a61d-4a9f-8273-e0451e48090d",2014-09-12 11:15:07.263
23348,2655,,9,"9d033819-0963-4aa7-b89a-015ed6ddf0f3",2014-09-12 11:15:07.263
23349,11617,,4,e5365c90-1c0d-47e7-a48f-f866dcbd701e,2014-09-12 11:15:07.263
23350,11270,,6,"52827c2d-0e67-441c-b1d3-3937084d5bcb",2014-09-12 11:15:07.263
23351,15285,,6,df9ae21a-7986-4678-ae38-4f63dac68a89,2014-09-12 11:15:07.263
23352,16494,,1,"5164c44c-155a-4fbc-82c9-8a6334097e93",2014-09-12 11:15:07.263
23353,10160,,1,ff80144d-297a-4ff0-80f3-3c5282829b08,2014-09-12 11:15:07.263
23354,6657,,4,"193122c3-c6d1-4e6b-a2d6-7bea249748ba",2014-09-12 11:15:07.263
23355,14870,,4,a8c75a38-594a-42ed-aa58-4a293485c29c,2014-09-12 11:15:07.263
23356,19615,,4,ed01d8a4-6e4a-4415-af19-63063425da45,2014-09-12 11:15:07.263
23357,6559,,4,f293a01b-9cd5-4911-8c0a-4eee4d0c28c8,2014-09-12 11:15:07.263
23358,6609,,4,aff124b6-bcbf-4619-8685-28352e88dfcf,2014-09-12 11:15:07.263
23359,13478,,4,"09d90948-6731-497a-836c-e7191d03349e",2014-09-12 11:15:07.263
23360,4613,,4,b4e76e8e-c122-4620-8cef-de97e39bb1cc,2014-09-12 11:15:07.263
23361,10602,,4,dc55839b-bbba-40fc-a3cf-4c3124123d9c,2014-09-12 11:15:07.263
23362,19004,,6,cb8dab5f-da79-4529-b8ec-dab2fd6b2764,2014-09-12 11:15:07.263
23363,6677,,6,"63561931-9353-42a4-bd15-ea1cb2d70b9b",2014-09-12 11:15:07.263
23364,10978,,4,f9775432-4f19-4bc3-8a7e-6dbc3edb767d,2014-09-12 11:15:07.263
23365,7409,,4,"55b6b94f-6a39-4632-8ca4-e553ba05a5a0",2014-09-12 11:15:07.263
23366,3902,,4,ec140f0d-a8e9-4cd5-84fc-89957e58b686,2014-09-12 11:15:07.263
23367,3400,,1,bb58b70c-da47-4a6a-8745-94caf2feac0f,2014-09-12 11:15:07.263
23368,6828,,6,"84b206c4-18ef-4cd4-9823-b014d8aab79d",2014-09-12 11:15:07.263
23369,20733,,4,dc812f95-d6ae-41cf-88c0-a6f86d568def,2014-09-12 11:15:07.263
23370,7325,,1,"04601f38-2a39-43bc-90ec-2f4ae310efd6",2014-09-12 11:15:07.263
23371,9541,,1,"3fa2b95d-03cd-4b65-9be1-7c1426ff0330",2014-09-12 11:15:07.263
23372,5209,,1,"11bfb44a-bf27-4693-9ec5-253714bba676",2014-09-12 11:15:07.263
23373,3305,,1,c3d98ce4-63ba-4677-b90c-81f9693a23a3,2014-09-12 11:15:07.263
23374,19517,,4,f6d3ee0a-9e2d-474e-9f78-00ff9a6d8459,2014-09-12 11:15:07.263
23375,6223,,4,"32591826-05cb-48ce-adec-a736b2d2862e",2014-09-12 11:15:07.263
23376,7027,,6,c7bcbc3c-d64a-4727-92fe-8ee8407aeea7,2014-09-12 11:15:07.263
23377,12555,,1,"6e520c9c-9121-4f90-8bf8-fa7f8ee2b0ff",2014-09-12 11:15:07.263
23378,16112,,6,"9b6c80d1-5ae6-4efc-b45c-3deb11b325e2",2014-09-12 11:15:07.263
23379,8492,,1,"69772029-3280-42bd-ad5e-239b77777368",2014-09-12 11:15:07.263
23380,16159,,4,"7a04a1ea-0c1d-44a3-9199-42ecb13e7b4b",2014-09-12 11:15:07.263
23381,4820,,1,"43cf4363-3cfc-4f9a-9e1a-e577ceac5a0f",2014-09-12 11:15:07.263
23382,13393,,4,"94f5b401-85ed-41c8-bd38-1522850fe107",2014-09-12 11:15:07.263
23383,17563,,4,"3b36d7bb-4875-4188-a334-84cd297997bb",2014-09-12 11:15:07.263
23384,12139,,4,"8d56d5b9-e8cf-4859-affb-71ddd4564f86",2014-09-12 11:15:07.263
23385,14119,,6,"9b9b6323-e7b6-4351-9882-988384054613",2014-09-12 11:15:07.263
23386,17341,,4,f8cb46b2-201a-40b5-8c20-41eda96fd872,2014-09-12 11:15:07.263
23387,13405,,1,c051d0d2-d53c-471e-bb52-759e25bdbe46,2014-09-12 11:15:07.263
23388,7436,,4,"4ad6861d-fc2c-4ce4-bc5d-cda3421c4af0",2014-09-12 11:15:07.263
23389,5189,,1,"58b589c7-80b5-4320-9f9f-20aef70aeb34",2014-09-12 11:15:07.263
23390,12958,,1,ce6557fb-72a9-44d3-8899-830339fc5066,2014-09-12 11:15:07.263
23391,13974,,4,"57475a29-50a5-4424-bac0-374f7eda7ee0",2014-09-12 11:15:07.263
23392,7118,,4,"0d38bf5a-9dbd-448e-92c0-0f323ebde270",2014-09-12 11:15:07.263
23393,11093,,4,c85636c2-e5c7-4a9b-a37c-bd7815fd0732,2014-09-12 11:15:07.263
23394,3625,,4,"2208004e-7f30-4db9-a592-4e3373867efe",2014-09-12 11:15:07.263
23395,18010,,4,"5dd54fe0-c3d2-4b2c-aa39-b44bb988b78c",2014-09-12 11:15:07.263
23396,20623,,6,dd8c7650-0071-4bff-ae04-c005fdc0c8bc,2014-09-12 11:15:07.263
23397,7527,,6,c782ad26-81e7-461f-ac73-d8482c396455,2014-09-12 11:15:07.263
23398,5159,,4,"10a60686-fd3b-4ac2-8002-363a6479560f",2014-09-12 11:15:07.263
23399,20505,,4,"2d7fe552-ae6e-43bc-9f16-92a686497ecf",2014-09-12 11:15:07.263
23400,18903,,4,"2248c489-8cfa-4908-a68c-c912757cc282",2014-09-12 11:15:07.263
23401,14115,,6,"76ac16c3-d125-4d1c-83b6-a2523a4ddd41",2014-09-12 11:15:07.263
23402,8548,,1,"0ccefc84-5a34-4467-8c64-0c33fd66f532",2014-09-12 11:15:07.263
23403,6608,,1,"3c60beb9-3835-4d25-bb88-6734ccee5350",2014-09-12 11:15:07.263
23404,3013,,1,eb180378-4434-4846-b497-755f78dcd2cc,2014-09-12 11:15:07.263
23405,10491,,4,"025d3018-d86e-465b-a7e0-7ebe0c55bc97",2014-09-12 11:15:07.263
23406,7894,,1,"3333b914-4f39-468f-95fa-767f9e2435fa",2014-09-12 11:15:07.263
23407,11650,,4,f35b5adb-3bf2-4f28-8b60-972b4252bdd7,2014-09-12 11:15:07.263
23408,8208,,9,"491a076f-989e-4a27-a7df-88c2f32b3923",2014-09-12 11:15:07.263
23409,9424,,9,"2daa3a44-3e72-4843-abb0-32dd55849de2",2014-09-12 11:15:07.263
23410,17855,,9,e3caee07-9f1e-4e2d-b560-ae431535dbc8,2014-09-12 11:15:07.263
23411,3820,,9,"9002a209-ace5-4253-8f01-1f28e3aa2010",2014-09-12 11:15:07.263
23412,13455,,9,"6e33e9ed-cba8-4865-a034-cc2e8de565cb",2014-09-12 11:15:07.263
23413,2719,,9,"2b326c91-8b60-4286-8ad8-e49809acf67e",2014-09-12 11:15:07.263
23414,7106,,9,bff9f9bb-c84c-4361-9ae9-7e0bc277272a,2014-09-12 11:15:07.263
23415,9585,,9,"3141d414-17bb-46ec-8af7-b2c8d5c98376",2014-09-12 11:15:07.263
23416,20580,,9,"6235f862-bcf1-4ae4-9696-dfef2724b8ce",2014-09-12 11:15:07.263
23417,7960,,9,b4261fa6-bcd5-45cb-ae34-e9a493304e45,2014-09-12 11:15:07.263
23418,17539,,9,"3330b670-334b-4746-9df4-8155e85afa06",2014-09-12 11:15:07.263
23419,3557,,9,"39f80ddc-c51a-4873-bb2d-cab29434309e",2014-09-12 11:15:07.263
23420,16823,,9,"6b3fe1fb-acc3-4377-9836-8b39beb0ac41",2014-09-12 11:15:07.263
23421,13386,,9,"46533236-78ca-48f0-9880-47d51cc6ed01",2014-09-12 11:15:07.263
23422,19153,,9,"9a604c91-228e-48cb-96c3-c46699bd0b75",2014-09-12 11:15:07.263
23423,5239,,9,"70f9a288-edaf-4053-b2a8-5138c90963b0",2014-09-12 11:15:07.263
23424,3175,,9,b801e51b-fa22-42a9-bd42-bd6c1785850b,2014-09-12 11:15:07.263
23425,15518,,9,e847f33c-c038-4c18-89a7-658d31646c91,2014-09-12 11:15:07.263
23426,14521,,9,e0341d1d-ad3d-4779-b679-e86c04c15b44,2014-09-12 11:15:07.263
23427,10270,,9,f5a2b9e9-dbac-48f0-af12-0f1f99317083,2014-09-12 11:15:07.263
23428,8840,,9,bdbc3a1a-0ef1-45da-bd2d-655adaed05f3,2014-09-12 11:15:07.263
23429,11495,,9,df60681b-bf06-4d8d-8c29-ba5102ec4df4,2014-09-12 11:15:07.263
23430,9627,,9,"2b1a3e44-a9c5-404b-a079-e717e245789a",2014-09-12 11:15:07.263
23431,17729,,9,"9a9c1703-4aa2-423b-be99-6dc504fada88",2014-09-12 11:15:07.263
23432,15974,,9,"5a9d7b3f-2038-497b-9849-c60b7162efb2",2014-09-12 11:15:07.263
23433,11696,,9,f5d9ed83-caa1-45d8-ae2d-aa73d153ee7f,2014-09-12 11:15:07.263
23434,20634,,9,"454fbfb2-ef06-45b3-9594-9c2e4fc98651",2014-09-12 11:15:07.263
23435,4947,,9,dcc93277-2d50-4d7d-ba73-36fb3e18fb9b,2014-09-12 11:15:07.263
23436,14019,,9,"297be47b-11c0-4e3c-8e2f-734a2e5150fc",2014-09-12 11:15:07.263
23437,13504,,9,"6fed27a6-b612-45cc-9928-7ee614e9b90e",2014-09-12 11:15:07.263
23438,3322,,9,"257080a1-c841-447f-b365-8c2c404534f4",2014-09-12 11:15:07.263
23439,6439,,9,"8eabcbff-f1a2-40fb-80e3-ec335c3c74df",2014-09-12 11:15:07.263
23440,15456,,7,"563a7cef-c7bb-4ff9-9c7f-63144e9877dc",2014-09-12 11:15:07.263
23441,12781,,7,f928f0fc-4c19-4881-a215-ebe54ff1992f,2014-09-12 11:15:07.263
23442,18236,,10,"2d10e621-8bf1-415b-9664-bc6342fe6888",2014-09-12 11:15:07.263
23443,5380,,7,"01d11991-600e-49f1-bb7d-e0d6d079aee4",2014-09-12 11:15:07.263
23444,12917,,7,"97a4529e-450f-4dd4-b9a8-bfba67d34c75",2014-09-12 11:15:07.263
23445,2762,,7,d15d4f37-3c34-4ee8-b221-39e51aad1b0b,2014-09-12 11:15:07.263
23446,4452,,8,"8d58af30-80bd-42c6-84fe-86310c113d95",2014-09-12 11:15:07.263
23447,8008,,8,"2b3730cc-1956-4b28-8817-6c46b08d8317",2014-09-12 11:15:07.263
23448,3942,,1,"8f666649-1d4b-4028-bba0-00b6d6302d76",2014-09-12 11:15:07.263
23449,14436,,6,"3f515cde-8391-47ae-802a-af951fad934b",2014-09-12 11:15:07.263
23450,15358,,1,abf08473-d0c1-4e87-b39c-2dfa8e70bf0c,2014-09-12 11:15:07.263
23451,3570,,1,"52e993fa-b477-49e7-83fb-09d6df9faf5e",2014-09-12 11:15:07.263
23452,14094,,4,"3d5f966e-5434-41cf-abb7-bcb22caaf521",2014-09-12 11:15:07.263
23453,9045,,4,fcc7a544-e61a-43fd-a08c-7b67e6239628,2014-09-12 11:15:07.263
23454,6579,,4,"7b2dcecf-d828-4b17-b476-231f14305987",2014-09-12 11:15:07.263
23455,16553,,6,"0c8a2fa7-8b38-4008-a46e-74fd2edbef7e",2014-09-12 11:15:07.263
23456,12922,,4,e138870c-f332-4e0d-a390-8a39ce888fc9,2014-09-12 11:15:07.263
23457,19906,,4,"7690e8dc-1861-4a29-a13a-54750052fa0b",2014-09-12 11:15:07.263
23458,9361,,6,"2c8810c1-d551-4d7a-9eb3-61e59072cdce",2014-09-12 11:15:07.263
23459,14230,,6,ff6e7c4a-3485-489f-98a7-9c81287f52b1,2014-09-12 11:15:07.263
23460,13654,,1,"7d0cc763-d6a7-456f-b672-ed0e47441401",2014-09-12 11:15:07.263
23461,15503,,1,"37bad0d6-d5ac-433b-be83-85a8b8af34bd",2014-09-12 11:15:07.263
23462,4297,,1,a32b4de7-9ee1-4498-9110-93db6ae8488a,2014-09-12 11:15:07.263
23463,16692,,4,"4056c0e6-f4f6-40e9-953a-a930db130900",2014-09-12 11:15:07.263
23464,4985,,4,"1a228eb8-1c5e-4dda-9b7b-79d316c549fb",2014-09-12 11:15:07.263
23465,19676,,1,"20088177-66d6-467d-8384-1e0b5baceda6",2014-09-12 11:15:07.263
23466,11528,,1,"7ca0ab3c-fb7c-4074-96b1-31a66275e9cf",2014-09-12 11:15:07.263
23467,19950,,1,c76fa52e-e747-4ce7-9fb6-9705706463c9,2014-09-12 11:15:07.263
23468,15999,,4,"8bcaabbb-7de5-4271-8b26-12e4b4fe0acb",2014-09-12 11:15:07.263
23469,8248,,4,"3738d635-4627-4d34-b129-778a6fd82b6d",2014-09-12 11:15:07.263
23470,16927,,4,"4cc829bb-653c-4539-8a54-829424a600eb",2014-09-12 11:15:07.263
23471,4035,,4,"63774686-0375-4676-8d80-84457b03ed21",2014-09-12 11:15:07.263
23472,11557,,4,f275f36e-e851-4a71-99f5-0dbc2b46022e,2014-09-12 11:15:07.263
23473,14604,,1,"1b308d29-841c-45fa-b46f-69b017dade56",2014-09-12 11:15:07.263
23474,11031,,1,d7e890cd-bb77-420b-b40c-9a024dfbeee9,2014-09-12 11:15:07.263
23475,5102,,1,ba93b5a0-8b7e-43db-8bb7-f5206a8686c9,2014-09-12 11:15:07.263
23476,4880,,6,"0bc6f801-fb7a-4578-98c8-568da1ca20a2",2014-09-12 11:15:07.263
23477,4673,,1,a489c3ba-8744-42d7-8bc1-9cf31c24f2ed,2014-09-12 11:15:07.263
23478,3160,,1,"7f10312f-4027-4166-a190-b652651e4fd6",2014-09-12 11:15:07.263
23479,3865,,1,c146314e-4bb4-4a21-902a-5bdf1583025b,2014-09-12 11:15:07.263
23480,2878,,1,"0c263063-924c-49d4-8d23-3819bcb251ad",2014-09-12 11:15:07.263
23481,2555,,4,"3178c0cb-c33a-4f42-94f3-2ffb8e10376d",2014-09-12 11:15:07.263
23482,8244,,4,"2f3bbe37-eb40-40f4-8d6b-5ac950dc6686",2014-09-12 11:15:07.263
23483,6694,,4,f3f4f515-56ae-44eb-93eb-6d9c4ba7d870,2014-09-12 11:15:07.263
23484,10939,,4,"155d51e1-2ef4-4108-96b3-bf8fbe491e98",2014-09-12 11:15:07.263
23485,11246,,6,"91f70b39-3721-4bb0-ae14-4519508eb4a3",2014-09-12 11:15:07.263
23486,6699,,6,"8977e085-a86e-41ad-bcbc-9423e8547de0",2014-09-12 11:15:07.263
23487,15618,,6,cf92c183-354a-4b4a-9f83-d9538601f9f2,2014-09-12 11:15:07.263
23488,16342,,6,"02fff819-2116-4789-940b-4fbafa1a0c07",2014-09-12 11:15:07.263
23489,5917,,1,"669279e9-e71f-46b6-a6f7-ea36a468de2c",2014-09-12 11:15:07.263
23490,18987,,1,"1335dcd7-c8ac-486a-9325-0c9ebbcb33ff",2014-09-12 11:15:07.263
23491,4077,,1,"077ebe3a-7ff4-458b-b65d-293f2aa50d3c",2014-09-12 11:15:07.263
23492,14668,,4,"51023af8-7ffe-4a4c-a676-f31a1c368b75",2014-09-12 11:15:07.263
23493,17412,,4,a1f969a1-0c35-4f0f-9f5a-bdea7906d02b,2014-09-12 11:15:07.263
23494,19986,,6,e57d20e7-9df6-444a-bc02-2d31d3521a22,2014-09-12 11:15:07.263
23495,6396,,4,"32aff808-1932-46e3-8d87-ad146e8a7296",2014-09-12 11:15:07.263
23496,19003,,1,b95f866a-ff1f-4746-879d-e36f7db8e10c,2014-09-12 11:15:07.263
23497,19369,,1,"815df95f-995e-40a5-b404-8b76d001e7af",2014-09-12 11:15:07.263
23498,17583,,6,"7685e039-5c17-4ee7-a66b-219374832ee3",2014-09-12 11:15:07.263
23499,13157,,4,"73814b52-22e8-49c3-bb9f-b3991314ddb4",2014-09-12 11:15:07.263
23500,3181,,4,d6769f14-7b53-420a-bd59-5b7c30f27c24,2014-09-12 11:15:07.263
23501,7510,,4,"5491bfcb-f712-4a45-8235-a9dbb9305c5d",2014-09-12 11:15:07.263
23502,17106,,4,"9d093e14-c83a-4764-abee-763a6345fc36",2014-09-12 11:15:07.263
23503,14386,,6,"0a51c4d3-a58b-4d00-8498-b8797cc13933",2014-09-12 11:15:07.263
23504,20204,,1,"18e4bc3c-d4da-4e0f-a157-20fe82a82d08",2014-09-12 11:15:07.263
23505,5627,,4,"3c51c93f-6d7c-47a3-933c-c9b35afdbe5b",2014-09-12 11:15:07.263
23506,16195,,4,"6ef1efc1-b384-437e-9d23-29da7dd38fa9",2014-09-12 11:15:07.263
23507,19751,,4,"8d61abdb-2b77-406b-9b68-fcebeb0fdf7f",2014-09-12 11:15:07.263
23508,4144,,1,"76f43ff8-b5e9-4f50-b32b-606241218fc2",2014-09-12 11:15:07.263
23509,7817,,1,"04a9e950-85df-4a2b-822d-39b466d33042",2014-09-12 11:15:07.263
23510,20678,,4,"701fa2e7-dbd2-4bb5-aeef-5934545fec63",2014-09-12 11:15:07.263
23511,18802,,6,"7e00ca53-2459-4439-ac2d-ec04edfb91c4",2014-09-12 11:15:07.263
23512,7008,,1,"05965dcc-468c-4ec2-b220-970a002ca1da",2014-09-12 11:15:07.263
23513,7996,,6,"2bfb95e8-74dd-4726-a4d3-1e3041878f6b",2014-09-12 11:15:07.263
23514,20245,,1,"9b2662b7-9592-41ce-978a-c78011e96add",2014-09-12 11:15:07.263
23515,17785,,4,"4111c734-1e03-4edb-81df-d2a9603b493b",2014-09-12 11:15:07.263
23516,12415,,4,a19c0422-5659-4c34-a815-e9cbd3587558,2014-09-12 11:15:07.263
23517,20143,,1,ffe43e23-336a-4037-8592-82f7da91d789,2014-09-12 11:15:07.263
23518,10268,,6,c18c4105-f3d7-41f3-9abb-2036b578ebd8,2014-09-12 11:15:07.263
23519,7744,,4,"09bac5fa-1cb4-4889-b3ec-ebc20b20e186",2014-09-12 11:15:07.263
23520,5089,,1,"7683342a-6f6a-46f4-a7f0-85d153aa4f23",2014-09-12 11:15:07.263
23521,12774,,9,"99169d40-8736-4059-aa00-a84216b82bde",2014-09-12 11:15:07.263
23522,10207,,9,"6cb5bd5e-9afd-4e19-960c-cc59c7dfa527",2014-09-12 11:15:07.263
23523,6509,,9,b4da8898-d777-4a6d-a123-bd3c5dee943c,2014-09-12 11:15:07.263
23524,5567,,9,"381bce40-5475-4cfb-a447-c1ff3179aac5",2014-09-12 11:15:07.263
23525,19133,,9,"53a08b62-eba7-4013-9959-e4472cc5e3a5",2014-09-12 11:15:07.263
23526,4846,,9,"54701eb6-d6bb-4158-8867-2f0c7dae92b5",2014-09-12 11:15:07.263
23527,16643,,9,"863bcba0-dd8c-4488-b9c1-cfe4af614283",2014-09-12 11:15:07.263
23528,9485,,9,b33ac4f0-7b33-40ef-b482-82758485be74,2014-09-12 11:15:07.263
23529,15142,,9,"76c4892a-a13f-44c5-9c86-dfee89bea3fb",2014-09-12 11:15:07.263
23530,8182,,9,"44ef8cae-8440-449d-aac0-11dbec70290e",2014-09-12 11:15:07.263
23531,12757,,9,d9ecc0f3-f767-4f9a-b6f4-869a24248ea9,2014-09-12 11:15:07.263
23532,19525,,9,"0ec18e82-7ef8-4baf-8481-1424ef2f51d8",2014-09-12 11:15:07.263
23533,12889,,9,af5087a6-f19a-4a28-aece-d4ec3c4f3113,2014-09-12 11:15:07.263
23534,8947,,9,"1cbea06e-47ca-4a97-8866-cc3bbd68f2e6",2014-09-12 11:15:07.263
23535,12238,,9,cd574ea3-80b4-4547-8196-f58bc158fd61,2014-09-12 11:15:07.263
23536,10309,,9,faa9058b-a86f-4498-9340-4d37fe9f6dce,2014-09-12 11:15:07.263
23537,19229,,9,"7f58e6c4-387c-4f0e-b564-c6fd89784637",2014-09-12 11:15:07.263
23538,15643,,9,"74fcd624-8d57-4d86-b998-4549454a3f7d",2014-09-12 11:15:07.263
23539,10221,,9,c94eaea6-efe6-440b-9014-5622ea8d3caa,2014-09-12 11:15:07.263
23540,10827,,9,"1a6f8a04-c556-4672-9976-73ca9c1aa2f2",2014-09-12 11:15:07.263
23541,17835,,9,"82300515-271f-43c3-be53-65752a36f62c",2014-09-12 11:15:07.263
23542,18067,,9,b356f213-0176-4829-afd9-2f88b09bd16c,2014-09-12 11:15:07.263
23543,8989,,9,ba0b09a7-4408-479d-906c-cf35cf42cdab,2014-09-12 11:15:07.263
23544,16475,,9,"86c08b52-6434-469f-92e3-ef211e14c64a",2014-09-12 11:15:07.263
23545,12360,,9,"80dfb2c9-8585-4935-941c-90957d0c8b1d",2014-09-12 11:15:07.263
23546,19918,,9,fb780d25-efb9-4508-b53a-761d8ce14030,2014-09-12 11:15:07.263
23547,2547,,9,"8e8d6e41-0ff5-4662-97b0-dc55d4a88ac6",2014-09-12 11:15:07.263
23548,3374,,6,b6af2237-bf7c-4311-b603-8a185e946ce7,2014-09-12 11:15:07.263
23549,20192,,4,c318f2dc-ab07-4226-83ac-2fdfa5419e82,2014-09-12 11:15:07.263
23550,20446,,4,ba38ac7b-a3f6-4ec0-8e81-f00ca5eebb0d,2014-09-12 11:15:07.263
23551,16785,,6,"0189e490-6814-4409-a991-79fe79f403c6",2014-09-12 11:15:07.263
23552,5563,,6,"97d24e3d-abea-47d8-86ca-53862f46ad01",2014-09-12 11:15:07.263
23553,11399,,6,"40ea7804-4c3f-43be-833e-7eb5f10bbb69",2014-09-12 11:15:07.263
23554,3377,,6,"4afd1955-09f9-4a15-b4fe-e8bb60e095ad",2014-09-12 11:15:07.263
23555,5087,,1,"639dda21-bb08-4db2-9694-74a81d73d1bd",2014-09-12 11:15:07.263
23556,9587,,1,"023cfca6-a25b-4b67-943b-9e48bed51cfd",2014-09-12 11:15:07.263
23557,19456,,6,db936357-ddf1-4580-b674-130235175f4e,2014-09-12 11:15:07.263
23558,12943,,4,aefab0c4-13d6-4dec-b6c8-e0eb5cb0e6a3,2014-09-12 11:15:07.263
23559,7239,,6,"1b4a3aae-5a38-42f5-b096-ff2146bfd0b9",2014-09-12 11:15:07.263
23560,7748,,4,a7073de6-60b8-4edf-9a1d-59cad26741ef,2014-09-12 11:15:07.263
23561,17224,,1,"3051abba-fc1e-44ff-b4e0-16e2be183948",2014-09-12 11:15:07.263
23562,7105,,9,"2847a1f9-7fa5-421e-8d94-8e4404a27c24",2014-09-12 11:15:07.263
23563,4164,,9,d7722014-acd6-475d-9f9b-ea3007f49f51,2014-09-12 11:15:07.263
23564,3484,,4,"68d4328d-47c5-41d3-b637-bfc852b12f25",2014-09-12 11:15:07.263
23565,20362,,4,"7c3a3fc2-6a50-4dba-adf9-45628cb382b2",2014-09-12 11:15:07.263
23566,6746,,6,"65ef8175-db69-4354-9dde-706b478b1649",2014-09-12 11:15:07.263
23567,4427,,6,b86de53b-7986-459a-b920-226a3c2ff905,2014-09-12 11:15:07.263
23568,7803,,1,eaf7bfad-f595-4d1d-9b3c-b9f77dd42a7e,2014-09-12 11:15:07.263
23569,7392,,9,adf14039-ee61-41b6-ae04-e62f32d207c7,2014-09-12 11:15:07.263
23570,9798,,9,"57cedde1-959a-4ab8-9974-e45219853604",2014-09-12 11:15:07.263
23571,11975,,9,"556f6a5d-264c-412a-bb76-4d2c676a697c",2014-09-12 11:15:07.263
23572,4657,,9,"26e8534c-67fc-4712-83c1-cdbe4944fc3c",2014-09-12 11:15:07.263
23573,18315,,9,"2cc15f54-902e-4463-b665-3a196ce0dc88",2014-09-12 11:15:07.263
23574,9675,,9,d2cad094-248c-40bc-8de1-87cda13a8aab,2014-09-12 11:15:07.263
23575,16012,,9,e6f9a334-77fd-44b9-90e6-baf1c7efbb4e,2014-09-12 11:15:07.263
23576,7254,,9,"8d838efc-f081-44ac-bb1c-d72beed5f7e5",2014-09-12 11:15:07.263
23577,20383,,1,"608acc23-73d5-47b9-83ed-f69166792909",2014-09-12 11:15:07.263
23578,5320,,4,e44b9d76-406d-4d55-ac54-0212fc061242,2014-09-12 11:15:07.263
23579,14724,,1,c6b86a6d-bda4-43bf-9d8e-6dcdf2a62860,2014-09-12 11:15:07.263
23580,17978,,4,"38e7eb30-deb8-43b9-8ae6-b0e55bc3fe6d",2014-09-12 11:15:07.263
23581,10113,,4,"85b029dc-18f6-40d4-8482-215b941203d0",2014-09-12 11:15:07.263
23582,3132,,4,"22c106a3-fcb8-4cd6-ba43-257c3a81fc78",2014-09-12 11:15:07.263
23583,11727,,6,"7ca7d402-1880-474c-80b6-fadd56132b2f",2014-09-12 11:15:07.263
23584,15621,,1,d2588f19-0289-4996-847a-af4336992fe8,2014-09-12 11:15:07.263
23585,11129,,1,"0751d15f-9fcd-41ec-abf4-456aa2d5dbff",2014-09-12 11:15:07.263
23586,13078,,4,d4cd91b4-a279-4e6a-bdc7-009a796b3a76,2014-09-12 11:15:07.263
