"purchaseorderid","purchaseorderdetailid","duedate","orderqty","productid","unitprice","receivedqty","rejectedqty","modifieddate"
2225,4947,2014-03-20 00:00:00.000,3,406,43.2705,3.00,0.00,2014-03-13 00:00:00.000
2225,4948,2014-03-20 00:00:00.000,3,407,47.544,3.00,0.00,2014-03-13 00:00:00.000
2225,4949,2014-03-20 00:00:00.000,3,408,43.2705,3.00,0.00,2014-03-13 00:00:00.000
2225,4950,2014-03-20 00:00:00.000,3,409,41.1705,3.00,0.00,2014-03-13 00:00:00.000
2225,4951,2014-03-20 00:00:00.000,550,914,21.0945,550.00,0.00,2014-03-13 00:00:00.000
2225,4952,2014-03-20 00:00:00.000,550,915,30.4395,550.00,0.00,2014-03-13 00:00:00.000
2225,4953,2014-03-20 00:00:00.000,550,916,40.9395,550.00,0.00,2014-03-13 00:00:00.000
2226,4954,2014-03-20 00:00:00.000,550,525,2.3205,468.00,0.00,2014-03-13 00:00:00.000
2227,4955,2014-03-20 00:00:00.000,550,526,3.6435,550.00,0.00,2014-03-13 00:00:00.000
2228,4956,2014-03-20 00:00:00.000,550,908,21.0945,550.00,0.00,2014-03-13 00:00:00.000
2228,4957,2014-03-20 00:00:00.000,550,909,30.4395,550.00,0.00,2014-03-13 00:00:00.000
2228,4958,2014-03-20 00:00:00.000,550,913,40.9395,550.00,0.00,2014-03-13 00:00:00.000
2229,4959,2014-03-20 00:00:00.000,60,356,3.6015,60.00,0.00,2014-03-13 00:00:00.000
2229,4960,2014-03-20 00:00:00.000,60,357,3.9795,60.00,0.00,2014-03-13 00:00:00.000
2230,4961,2014-03-20 00:00:00.000,550,935,31.4895,550.00,0.00,2014-03-13 00:00:00.000
2230,4962,2014-03-20 00:00:00.000,550,936,48.2895,550.00,55.00,2014-03-13 00:00:00.000
2231,4963,2014-03-20 00:00:00.000,550,524,12.9675,550.00,0.00,2014-03-13 00:00:00.000
2232,4964,2014-03-20 00:00:00.000,550,911,21.0945,550.00,82.00,2014-03-13 00:00:00.000
2232,4965,2014-03-20 00:00:00.000,550,912,30.4395,550.00,0.00,2014-03-13 00:00:00.000
2233,4966,2014-03-21 00:00:00.000,550,910,40.9395,550.00,0.00,2014-03-14 00:00:00.000
2234,4967,2014-03-21 00:00:00.000,550,937,62.9895,550.00,0.00,2014-03-14 00:00:00.000
2235,4968,2014-03-21 00:00:00.000,3,467,43.323,3.00,0.00,2014-03-14 00:00:00.000
2235,4969,2014-03-21 00:00:00.000,3,468,47.5965,3.00,0.00,2014-03-14 00:00:00.000
2235,4970,2014-03-21 00:00:00.000,3,469,43.323,3.00,0.00,2014-03-14 00:00:00.000
2235,4971,2014-03-21 00:00:00.000,3,470,41.223,3.00,0.00,2014-03-14 00:00:00.000
2235,4972,2014-03-21 00:00:00.000,3,471,45.4965,3.00,0.00,2014-03-14 00:00:00.000
2235,4973,2014-03-21 00:00:00.000,3,472,41.223,3.00,0.00,2014-03-14 00:00:00.000
2235,4974,2014-03-21 00:00:00.000,3,473,39.123,3.00,0.00,2014-03-14 00:00:00.000
2235,4975,2014-03-21 00:00:00.000,3,474,43.3965,3.00,0.00,2014-03-14 00:00:00.000
2235,4976,2014-03-21 00:00:00.000,3,475,39.123,3.00,0.00,2014-03-14 00:00:00.000
2236,4977,2014-03-21 00:00:00.000,3,462,47.6805,3.00,0.00,2014-03-14 00:00:00.000
2237,4978,2014-03-21 00:00:00.000,550,510,23.4045,550.00,0.00,2014-03-14 00:00:00.000
2237,4979,2014-03-21 00:00:00.000,550,511,27.867,550.00,0.00,2014-03-14 00:00:00.000
2238,4980,2014-03-21 00:00:00.000,550,527,6.7515,550.00,0.00,2014-03-14 00:00:00.000
2239,4981,2014-03-21 00:00:00.000,550,938,31.4895,550.00,0.00,2014-03-14 00:00:00.000
2239,4982,2014-03-21 00:00:00.000,550,939,48.2895,550.00,0.00,2014-03-14 00:00:00.000
2239,4983,2014-03-21 00:00:00.000,550,509,36.2775,550.00,0.00,2014-03-14 00:00:00.000
2240,4984,2014-03-21 00:00:00.000,60,492,50.7465,60.00,0.00,2014-03-14 00:00:00.000
2240,4985,2014-03-21 00:00:00.000,60,493,58.2645,60.00,6.00,2014-03-14 00:00:00.000
2240,4986,2014-03-21 00:00:00.000,60,494,50.7465,60.00,0.00,2014-03-14 00:00:00.000
2241,4987,2014-03-21 00:00:00.000,550,523,10.3845,550.00,0.00,2014-03-14 00:00:00.000
2242,4988,2014-03-21 00:00:00.000,3,427,47.754,3.00,0.00,2014-03-14 00:00:00.000
2242,4989,2014-03-21 00:00:00.000,3,428,43.4805,3.00,0.00,2014-03-14 00:00:00.000
2243,4990,2014-03-21 00:00:00.000,3,490,12.7155,3.00,0.00,2014-03-14 00:00:00.000
2243,4991,2014-03-21 00:00:00.000,3,491,19.9395,3.00,0.00,2014-03-14 00:00:00.000
2244,4992,2014-03-21 00:00:00.000,3,528,38.157,3.00,0.00,2014-03-14 00:00:00.000
2245,4993,2014-03-21 00:00:00.000,3,505,44.2155,3.00,0.00,2014-03-14 00:00:00.000
2246,4994,2014-03-21 00:00:00.000,550,938,31.4895,468.00,0.00,2014-03-14 00:00:00.000
2246,4995,2014-03-21 00:00:00.000,550,939,48.2895,550.00,0.00,2014-03-14 00:00:00.000
2247,4996,2014-03-21 00:00:00.000,60,358,6.9825,60.00,0.00,2014-03-14 00:00:00.000
2248,4997,2014-03-21 00:00:00.000,3,450,39.2805,3.00,0.00,2014-03-14 00:00:00.000
2248,4998,2014-03-21 00:00:00.000,3,451,37.1805,3.00,0.00,2014-03-14 00:00:00.000
2248,4999,2014-03-21 00:00:00.000,3,452,41.454,3.00,0.00,2014-03-14 00:00:00.000
2248,5000,2014-03-21 00:00:00.000,3,453,37.1805,3.00,0.00,2014-03-14 00:00:00.000
2248,5001,2014-03-21 00:00:00.000,3,454,47.523,3.00,0.00,2014-03-14 00:00:00.000
2249,5002,2014-03-24 00:00:00.000,60,356,3.381,60.00,0.00,2014-03-17 00:00:00.000
2249,5003,2014-03-24 00:00:00.000,60,357,4.3155,60.00,0.00,2014-03-17 00:00:00.000
2250,5004,2014-03-24 00:00:00.000,3,386,47.4915,3.00,0.00,2014-03-17 00:00:00.000
2250,5005,2014-03-24 00:00:00.000,3,387,43.2705,3.00,0.00,2014-03-17 00:00:00.000
2250,5006,2014-03-24 00:00:00.000,3,388,47.544,3.00,0.00,2014-03-17 00:00:00.000
2251,5007,2014-03-24 00:00:00.000,3,490,12.3585,3.00,0.00,2014-03-17 00:00:00.000
2252,5008,2014-03-24 00:00:00.000,550,513,39.1965,550.00,82.00,2014-03-17 00:00:00.000
2253,5009,2014-03-24 00:00:00.000,3,405,39.0705,3.00,0.00,2014-03-17 00:00:00.000
2253,5010,2014-03-24 00:00:00.000,3,406,43.344,3.00,0.00,2014-03-17 00:00:00.000
2253,5011,2014-03-24 00:00:00.000,3,407,39.0705,3.00,0.00,2014-03-17 00:00:00.000
2254,5012,2014-03-24 00:00:00.000,550,931,34.8705,550.00,0.00,2014-03-17 00:00:00.000
2254,5013,2014-03-24 00:00:00.000,550,932,39.7635,550.00,0.00,2014-03-17 00:00:00.000
2255,5014,2014-03-24 00:00:00.000,3,437,37.1805,3.00,0.00,2014-03-17 00:00:00.000
2256,5015,2014-03-24 00:00:00.000,3,347,43.3755,3.00,0.00,2014-03-17 00:00:00.000
2256,5016,2014-03-24 00:00:00.000,3,348,41.2755,3.00,0.00,2014-03-17 00:00:00.000
2256,5017,2014-03-24 00:00:00.000,3,349,45.549,3.00,0.00,2014-03-17 00:00:00.000
2257,5018,2014-03-24 00:00:00.000,550,931,34.3455,550.00,0.00,2014-03-17 00:00:00.000
2257,5019,2014-03-24 00:00:00.000,550,932,39.2385,550.00,0.00,2014-03-17 00:00:00.000
2258,5020,2014-03-24 00:00:00.000,3,349,45.444,3.00,0.00,2014-03-17 00:00:00.000
2259,5021,2014-03-24 00:00:00.000,550,928,32.7705,550.00,0.00,2014-03-17 00:00:00.000
2259,5022,2014-03-24 00:00:00.000,550,929,37.086,550.00,0.00,2014-03-17 00:00:00.000
2259,5023,2014-03-24 00:00:00.000,550,930,43.0395,550.00,0.00,2014-03-17 00:00:00.000
2260,5024,2014-03-24 00:00:00.000,550,332,10.815,550.00,0.00,2014-03-17 00:00:00.000
2261,5025,2014-03-24 00:00:00.000,550,948,82.8345,550.00,0.00,2014-03-17 00:00:00.000
2261,5026,2014-03-24 00:00:00.000,550,907,82.8345,550.00,0.00,2014-03-17 00:00:00.000
2262,5027,2014-03-24 00:00:00.000,1250,325,0.21,1250.00,187.00,2014-03-17 00:00:00.000
2262,5028,2014-03-24 00:00:00.000,1250,326,0.21,1250.00,0.00,2014-03-17 00:00:00.000
2263,5029,2014-03-24 00:00:00.000,60,322,28.6965,60.00,0.00,2014-03-17 00:00:00.000
2264,5030,2014-03-24 00:00:00.000,550,930,42.5145,550.00,0.00,2014-03-17 00:00:00.000
2264,5031,2014-03-24 00:00:00.000,550,921,5.586,550.00,0.00,2014-03-17 00:00:00.000
2265,5032,2014-03-25 00:00:00.000,60,952,15.7395,60.00,0.00,2014-03-18 00:00:00.000
2266,5033,2014-03-25 00:00:00.000,550,933,43.4595,468.00,0.00,2014-03-18 00:00:00.000
2266,5034,2014-03-25 00:00:00.000,550,934,37.6215,550.00,0.00,2014-03-18 00:00:00.000
2266,5035,2014-03-25 00:00:00.000,550,922,6.531,550.00,0.00,2014-03-18 00:00:00.000
2266,5036,2014-03-25 00:00:00.000,550,923,6.1845,550.00,0.00,2014-03-18 00:00:00.000
2267,5037,2014-03-25 00:00:00.000,550,317,29.5785,550.00,0.00,2014-03-18 00:00:00.000
2267,5038,2014-03-25 00:00:00.000,550,318,36.099,550.00,0.00,2014-03-18 00:00:00.000
2267,5039,2014-03-25 00:00:00.000,550,319,48.5835,550.00,0.00,2014-03-18 00:00:00.000
2268,5040,2014-03-25 00:00:00.000,550,928,32.2455,550.00,0.00,2014-03-18 00:00:00.000
2268,5041,2014-03-25 00:00:00.000,550,929,36.561,550.00,0.00,2014-03-18 00:00:00.000
2269,5042,2014-03-26 00:00:00.000,550,319,46.4205,550.00,0.00,2014-03-19 00:00:00.000
2270,5043,2014-03-26 00:00:00.000,3,370,43.3965,3.00,0.00,2014-03-19 00:00:00.000
2270,5044,2014-03-26 00:00:00.000,3,371,39.123,3.00,0.00,2014-03-19 00:00:00.000
2270,5045,2014-03-26 00:00:00.000,3,372,37.023,3.00,0.00,2014-03-19 00:00:00.000
2271,5046,2014-03-26 00:00:00.000,3,2,41.916,3.00,0.00,2014-03-19 00:00:00.000
2272,5047,2014-03-26 00:00:00.000,3,1,50.2635,3.00,0.00,2014-03-19 00:00:00.000
2273,5048,2014-03-26 00:00:00.000,3,361,49.854,3.00,0.00,2014-03-19 00:00:00.000
2273,5049,2014-03-26 00:00:00.000,3,362,45.5805,3.00,0.00,2014-03-19 00:00:00.000
2273,5050,2014-03-26 00:00:00.000,3,363,43.4805,3.00,0.00,2014-03-19 00:00:00.000
2274,5051,2014-03-26 00:00:00.000,550,530,16.086,550.00,0.00,2014-03-19 00:00:00.000
2275,5052,2014-03-26 00:00:00.000,3,4,57.0255,3.00,0.00,2014-03-19 00:00:00.000
2276,5053,2014-03-26 00:00:00.000,550,512,37.086,468.00,0.00,2014-03-19 00:00:00.000
2277,5054,2014-03-26 00:00:00.000,550,513,26.5965,550.00,0.00,2014-03-19 00:00:00.000
2278,5055,2014-03-26 00:00:00.000,550,317,27.0585,550.00,0.00,2014-03-19 00:00:00.000
2278,5056,2014-03-26 00:00:00.000,550,318,33.579,550.00,0.00,2014-03-19 00:00:00.000
2278,5057,2014-03-26 00:00:00.000,550,319,46.0635,550.00,0.00,2014-03-19 00:00:00.000
2279,5058,2014-03-26 00:00:00.000,3,417,41.244,3.00,0.00,2014-03-19 00:00:00.000
2279,5059,2014-03-26 00:00:00.000,3,418,36.9705,3.00,0.00,2014-03-19 00:00:00.000
2279,5060,2014-03-26 00:00:00.000,3,419,34.8705,3.00,0.00,2014-03-19 00:00:00.000
2279,5061,2014-03-26 00:00:00.000,3,420,39.144,3.00,0.00,2014-03-19 00:00:00.000
2279,5062,2014-03-26 00:00:00.000,3,421,47.5755,3.00,0.00,2014-03-19 00:00:00.000
2280,5063,2014-03-26 00:00:00.000,3,433,43.3965,3.00,0.00,2014-03-19 00:00:00.000
2280,5064,2014-03-26 00:00:00.000,3,434,39.123,3.00,0.00,2014-03-19 00:00:00.000
2280,5065,2014-03-26 00:00:00.000,3,435,37.023,3.00,0.00,2014-03-19 00:00:00.000
2281,5066,2014-03-26 00:00:00.000,60,322,25.4205,60.00,0.00,2014-03-19 00:00:00.000
2282,5067,2014-03-26 00:00:00.000,3,443,39.123,3.00,0.00,2014-03-19 00:00:00.000
2282,5068,2014-03-26 00:00:00.000,3,444,37.023,3.00,0.00,2014-03-19 00:00:00.000
2283,5069,2014-03-26 00:00:00.000,550,941,62.9895,550.00,0.00,2014-03-19 00:00:00.000
2284,5070,2014-03-26 00:00:00.000,3,320,45.3705,3.00,0.00,2014-03-19 00:00:00.000
2284,5071,2014-03-26 00:00:00.000,3,321,40.488,3.00,0.00,2014-03-19 00:00:00.000
2285,5072,2014-03-27 00:00:00.000,3,504,48.762,3.00,0.00,2014-03-20 00:00:00.000
2286,5073,2014-03-27 00:00:00.000,3,497,34.188,3.00,0.00,2014-03-20 00:00:00.000
2287,5074,2014-03-27 00:00:00.000,3,323,50.2635,3.00,0.00,2014-03-20 00:00:00.000
2288,5075,2014-03-27 00:00:00.000,550,523,10.731,550.00,0.00,2014-03-20 00:00:00.000
2288,5076,2014-03-27 00:00:00.000,550,524,14.1225,550.00,0.00,2014-03-20 00:00:00.000
2289,5077,2014-03-27 00:00:00.000,60,495,63.693,60.00,0.00,2014-03-20 00:00:00.000
2289,5078,2014-03-27 00:00:00.000,60,496,48.909,60.00,0.00,2014-03-20 00:00:00.000
2290,5079,2014-03-27 00:00:00.000,550,908,21.0945,550.00,0.00,2014-03-20 00:00:00.000
2290,5080,2014-03-27 00:00:00.000,550,909,30.4395,550.00,55.00,2014-03-20 00:00:00.000
2290,5081,2014-03-27 00:00:00.000,550,910,40.9395,550.00,0.00,2014-03-20 00:00:00.000
2291,5082,2014-03-27 00:00:00.000,60,506,9.198,60.00,0.00,2014-03-20 00:00:00.000
2292,5083,2014-03-27 00:00:00.000,550,351,5.775,550.00,82.00,2014-03-20 00:00:00.000
2292,5084,2014-03-27 00:00:00.000,550,352,1.155,550.00,0.00,2014-03-20 00:00:00.000
2293,5085,2014-03-27 00:00:00.000,550,507,23.394,550.00,0.00,2014-03-20 00:00:00.000
2293,5086,2014-03-27 00:00:00.000,550,508,27.6465,550.00,0.00,2014-03-20 00:00:00.000
2294,5087,2014-03-27 00:00:00.000,550,355,1.365,550.00,0.00,2014-03-20 00:00:00.000
2294,5088,2014-03-27 00:00:00.000,550,940,62.9895,550.00,0.00,2014-03-20 00:00:00.000
2295,5089,2014-03-27 00:00:00.000,550,351,6.195,550.00,0.00,2014-03-20 00:00:00.000
2295,5090,2014-03-27 00:00:00.000,550,352,1.47,523.00,0.00,2014-03-20 00:00:00.000
2295,5091,2014-03-27 00:00:00.000,550,679,6.195,550.00,0.00,2014-03-20 00:00:00.000
2296,5092,2014-03-27 00:00:00.000,550,507,22.1655,468.00,0.00,2014-03-20 00:00:00.000
2296,5093,2014-03-27 00:00:00.000,550,508,29.2845,550.00,0.00,2014-03-20 00:00:00.000
2297,5094,2014-03-28 00:00:00.000,3,491,19.9815,3.00,0.00,2014-03-21 00:00:00.000
2298,5095,2014-03-28 00:00:00.000,3,349,39.144,3.00,0.00,2014-03-21 00:00:00.000
2299,5096,2014-03-28 00:00:00.000,550,935,31.4895,550.00,0.00,2014-03-21 00:00:00.000
2299,5097,2014-03-28 00:00:00.000,550,936,48.2895,550.00,0.00,2014-03-21 00:00:00.000
2300,5098,2014-03-28 00:00:00.000,3,386,45.444,3.00,0.00,2014-03-21 00:00:00.000
2300,5099,2014-03-28 00:00:00.000,3,387,41.1705,3.00,0.00,2014-03-21 00:00:00.000
2300,5100,2014-03-28 00:00:00.000,3,388,39.0705,3.00,0.00,2014-03-21 00:00:00.000
2301,5101,2014-03-28 00:00:00.000,550,483,9.6915,550.00,0.00,2014-03-21 00:00:00.000
2301,5102,2014-03-28 00:00:00.000,550,484,6.8775,550.00,0.00,2014-03-21 00:00:00.000
2301,5103,2014-03-28 00:00:00.000,550,485,7.8015,550.00,27.00,2014-03-21 00:00:00.000
2301,5104,2014-03-28 00:00:00.000,550,486,8.757,550.00,0.00,2014-03-21 00:00:00.000
2302,5105,2014-03-28 00:00:00.000,3,402,47.4705,3.00,0.00,2014-03-21 00:00:00.000
2303,5106,2014-03-28 00:00:00.000,550,512,34.9755,550.00,0.00,2014-03-21 00:00:00.000
2304,5107,2014-03-28 00:00:00.000,3,403,45.3705,3.00,3.00,2014-03-21 00:00:00.000
2304,5108,2014-03-28 00:00:00.000,3,404,49.644,3.00,3.00,2014-03-21 00:00:00.000
2305,5109,2014-03-28 00:00:00.000,550,525,2.3205,550.00,0.00,2014-03-21 00:00:00.000
2306,5110,2014-03-28 00:00:00.000,550,526,3.6435,468.00,0.00,2014-03-21 00:00:00.000
2307,5111,2014-03-28 00:00:00.000,550,908,21.0945,550.00,0.00,2014-03-21 00:00:00.000
2307,5112,2014-03-28 00:00:00.000,550,909,30.4395,550.00,0.00,2014-03-21 00:00:00.000
2307,5113,2014-03-28 00:00:00.000,550,913,40.9395,550.00,0.00,2014-03-21 00:00:00.000
2308,5114,2014-03-28 00:00:00.000,60,356,3.6015,60.00,0.00,2014-03-21 00:00:00.000
2308,5115,2014-03-28 00:00:00.000,60,357,3.9795,60.00,0.00,2014-03-21 00:00:00.000
2309,5116,2014-03-28 00:00:00.000,550,935,31.4895,550.00,0.00,2014-03-21 00:00:00.000
2309,5117,2014-03-28 00:00:00.000,550,936,48.2895,550.00,0.00,2014-03-21 00:00:00.000
2310,5118,2014-03-28 00:00:00.000,550,524,12.9675,550.00,0.00,2014-03-21 00:00:00.000
2311,5119,2014-03-28 00:00:00.000,550,911,21.0945,550.00,0.00,2014-03-21 00:00:00.000
2311,5120,2014-03-28 00:00:00.000,550,912,30.4395,550.00,0.00,2014-03-21 00:00:00.000
2312,5121,2014-03-28 00:00:00.000,550,910,40.9395,550.00,82.00,2014-03-21 00:00:00.000
2313,5122,2014-03-31 00:00:00.000,550,937,62.9895,550.00,0.00,2014-03-24 00:00:00.000
2314,5123,2014-03-31 00:00:00.000,3,463,47.523,3.00,0.00,2014-03-24 00:00:00.000
2314,5124,2014-03-31 00:00:00.000,3,464,45.423,3.00,0.00,2014-03-24 00:00:00.000
2315,5125,2014-03-31 00:00:00.000,3,462,47.6805,3.00,0.00,2014-03-24 00:00:00.000
2316,5126,2014-03-31 00:00:00.000,550,510,23.4045,468.00,0.00,2014-03-24 00:00:00.000
2316,5127,2014-03-31 00:00:00.000,550,511,27.867,550.00,0.00,2014-03-24 00:00:00.000
2317,5128,2014-03-31 00:00:00.000,550,527,6.7515,550.00,0.00,2014-03-24 00:00:00.000
2318,5129,2014-03-31 00:00:00.000,550,938,31.4895,550.00,0.00,2014-03-24 00:00:00.000
2318,5130,2014-03-31 00:00:00.000,550,939,48.2895,550.00,0.00,2014-03-24 00:00:00.000
2318,5131,2014-03-31 00:00:00.000,550,509,36.2775,550.00,0.00,2014-03-24 00:00:00.000
2319,5132,2014-03-31 00:00:00.000,60,495,62.9265,60.00,0.00,2014-03-24 00:00:00.000
2319,5133,2014-03-31 00:00:00.000,60,496,49.6545,60.00,0.00,2014-03-24 00:00:00.000
2320,5134,2014-03-31 00:00:00.000,550,523,10.3845,550.00,0.00,2014-03-24 00:00:00.000
2321,5135,2014-03-31 00:00:00.000,3,429,41.3805,3.00,0.00,2014-03-24 00:00:00.000
2321,5136,2014-03-31 00:00:00.000,3,430,45.654,3.00,0.00,2014-03-24 00:00:00.000
2321,5137,2014-03-31 00:00:00.000,3,431,41.3805,3.00,0.00,2014-03-24 00:00:00.000
2321,5138,2014-03-31 00:00:00.000,3,432,39.2805,3.00,0.00,2014-03-24 00:00:00.000
2322,5139,2014-03-31 00:00:00.000,3,490,12.7155,3.00,0.00,2014-03-24 00:00:00.000
2322,5140,2014-03-31 00:00:00.000,3,491,19.9395,3.00,0.00,2014-03-24 00:00:00.000
2323,5141,2014-03-31 00:00:00.000,3,528,38.157,3.00,0.00,2014-03-24 00:00:00.000
2324,5142,2014-03-31 00:00:00.000,3,505,44.2155,3.00,0.00,2014-03-24 00:00:00.000
2325,5143,2014-03-31 00:00:00.000,550,938,31.4895,550.00,0.00,2014-03-24 00:00:00.000
2325,5144,2014-03-31 00:00:00.000,550,939,48.2895,523.00,0.00,2014-03-24 00:00:00.000
2326,5145,2014-03-31 00:00:00.000,60,358,6.9825,51.00,0.00,2014-03-24 00:00:00.000
2327,5146,2014-03-31 00:00:00.000,3,455,45.423,3.00,0.00,2014-03-24 00:00:00.000
2327,5147,2014-03-31 00:00:00.000,3,456,49.6965,3.00,0.00,2014-03-24 00:00:00.000
2327,5148,2014-03-31 00:00:00.000,3,457,45.423,3.00,0.00,2014-03-24 00:00:00.000
2327,5149,2014-03-31 00:00:00.000,3,458,43.323,3.00,0.00,2014-03-24 00:00:00.000
2327,5150,2014-03-31 00:00:00.000,3,459,47.5965,3.00,0.00,2014-03-24 00:00:00.000
2327,5151,2014-03-31 00:00:00.000,3,460,43.323,3.00,0.00,2014-03-24 00:00:00.000
2328,5152,2014-03-31 00:00:00.000,60,356,3.381,60.00,0.00,2014-03-24 00:00:00.000
2328,5153,2014-03-31 00:00:00.000,60,357,4.3155,60.00,0.00,2014-03-24 00:00:00.000
2329,5154,2014-04-02 00:00:00.000,3,389,43.2705,3.00,0.00,2014-03-26 00:00:00.000
2329,5155,2014-04-02 00:00:00.000,3,390,41.1705,3.00,0.00,2014-03-26 00:00:00.000
2329,5156,2014-04-02 00:00:00.000,3,391,45.444,3.00,0.00,2014-03-26 00:00:00.000
2329,5157,2014-04-02 00:00:00.000,3,392,41.1705,3.00,0.00,2014-03-26 00:00:00.000
2329,5158,2014-04-02 00:00:00.000,3,393,39.0705,3.00,0.00,2014-03-26 00:00:00.000
2330,5159,2014-04-02 00:00:00.000,3,490,12.3585,3.00,0.00,2014-03-26 00:00:00.000
2331,5160,2014-04-02 00:00:00.000,550,513,39.1965,550.00,0.00,2014-03-26 00:00:00.000
2332,5161,2014-04-02 00:00:00.000,3,408,36.9705,3.00,0.00,2014-03-26 00:00:00.000
2332,5162,2014-04-02 00:00:00.000,3,409,41.244,3.00,0.00,2014-03-26 00:00:00.000
2333,5163,2014-04-02 00:00:00.000,550,933,43.9845,550.00,0.00,2014-03-26 00:00:00.000
2333,5164,2014-04-02 00:00:00.000,550,934,38.1465,550.00,0.00,2014-03-26 00:00:00.000
2334,5165,2014-04-02 00:00:00.000,3,422,47.6805,3.00,0.00,2014-03-26 00:00:00.000
2334,5166,2014-04-02 00:00:00.000,3,423,45.5805,3.00,0.00,2014-03-26 00:00:00.000
2335,5167,2014-04-02 00:00:00.000,3,341,47.5755,3.00,0.00,2014-03-26 00:00:00.000
2335,5168,2014-04-02 00:00:00.000,3,342,45.4755,3.00,0.00,2014-03-26 00:00:00.000
2335,5169,2014-04-02 00:00:00.000,3,343,49.749,3.00,0.00,2014-03-26 00:00:00.000
2335,5170,2014-04-02 00:00:00.000,3,344,45.4755,3.00,0.00,2014-03-26 00:00:00.000
2335,5171,2014-04-02 00:00:00.000,3,345,43.3755,3.00,0.00,2014-03-26 00:00:00.000
2335,5172,2014-04-02 00:00:00.000,3,346,47.649,3.00,0.00,2014-03-26 00:00:00.000
2335,5173,2014-04-02 00:00:00.000,3,347,43.3755,3.00,0.00,2014-03-26 00:00:00.000
2335,5174,2014-04-02 00:00:00.000,3,348,41.2755,3.00,0.00,2014-03-26 00:00:00.000
2335,5175,2014-04-02 00:00:00.000,3,349,45.549,3.00,0.00,2014-03-26 00:00:00.000
2336,5176,2014-04-02 00:00:00.000,550,931,34.3455,468.00,0.00,2014-03-26 00:00:00.000
2336,5177,2014-04-02 00:00:00.000,550,932,39.2385,550.00,0.00,2014-03-26 00:00:00.000
2337,5178,2014-04-02 00:00:00.000,3,341,47.4705,3.00,0.00,2014-03-26 00:00:00.000
2337,5179,2014-04-02 00:00:00.000,3,342,45.3705,3.00,0.00,2014-03-26 00:00:00.000
2337,5180,2014-04-02 00:00:00.000,3,343,49.644,3.00,0.00,2014-03-26 00:00:00.000
2337,5181,2014-04-02 00:00:00.000,3,344,45.3705,3.00,0.00,2014-03-26 00:00:00.000
2337,5182,2014-04-02 00:00:00.000,3,345,43.2705,3.00,0.00,2014-03-26 00:00:00.000
2337,5183,2014-04-02 00:00:00.000,3,346,47.544,3.00,0.00,2014-03-26 00:00:00.000
2338,5184,2014-04-02 00:00:00.000,550,928,32.7705,550.00,0.00,2014-03-26 00:00:00.000
2338,5185,2014-04-02 00:00:00.000,550,929,37.086,550.00,0.00,2014-03-26 00:00:00.000
2338,5186,2014-04-02 00:00:00.000,550,930,43.0395,550.00,0.00,2014-03-26 00:00:00.000
2339,5187,2014-04-02 00:00:00.000,550,332,10.815,550.00,0.00,2014-03-26 00:00:00.000
2340,5188,2014-04-02 00:00:00.000,550,948,82.8345,550.00,0.00,2014-03-26 00:00:00.000
2340,5189,2014-04-02 00:00:00.000,550,907,82.8345,550.00,55.00,2014-03-26 00:00:00.000
2341,5190,2014-04-02 00:00:00.000,1250,325,0.21,1250.00,0.00,2014-03-26 00:00:00.000
2341,5191,2014-04-02 00:00:00.000,1250,326,0.21,1250.00,0.00,2014-03-26 00:00:00.000
2342,5192,2014-04-02 00:00:00.000,3,320,49.644,3.00,0.00,2014-03-26 00:00:00.000
2342,5193,2014-04-02 00:00:00.000,3,321,44.3205,3.00,0.00,2014-03-26 00:00:00.000
2343,5194,2014-04-02 00:00:00.000,550,930,42.5145,550.00,0.00,2014-03-26 00:00:00.000
2343,5195,2014-04-02 00:00:00.000,550,921,5.586,550.00,0.00,2014-03-26 00:00:00.000
2344,5196,2014-04-02 00:00:00.000,60,952,15.7395,60.00,0.00,2014-03-26 00:00:00.000
2345,5197,2014-04-03 00:00:00.000,550,933,43.4595,550.00,0.00,2014-03-27 00:00:00.000
2345,5198,2014-04-03 00:00:00.000,550,934,37.6215,523.00,0.00,2014-03-27 00:00:00.000
2345,5199,2014-04-03 00:00:00.000,550,922,6.531,550.00,0.00,2014-03-27 00:00:00.000
2345,5200,2014-04-03 00:00:00.000,550,923,6.1845,550.00,0.00,2014-03-27 00:00:00.000
2346,5201,2014-04-03 00:00:00.000,550,317,29.5785,468.00,0.00,2014-03-27 00:00:00.000
2346,5202,2014-04-03 00:00:00.000,550,318,36.099,550.00,0.00,2014-03-27 00:00:00.000
2346,5203,2014-04-03 00:00:00.000,550,319,48.5835,550.00,0.00,2014-03-27 00:00:00.000
2347,5204,2014-04-03 00:00:00.000,550,928,32.2455,550.00,0.00,2014-03-27 00:00:00.000
2347,5205,2014-04-03 00:00:00.000,550,929,36.561,550.00,0.00,2014-03-27 00:00:00.000
2348,5206,2014-04-03 00:00:00.000,550,319,46.4205,550.00,0.00,2014-03-27 00:00:00.000
2349,5207,2014-04-03 00:00:00.000,3,373,41.2965,3.00,0.00,2014-03-27 00:00:00.000
2349,5208,2014-04-03 00:00:00.000,3,374,37.023,3.00,0.00,2014-03-27 00:00:00.000
2350,5209,2014-04-03 00:00:00.000,3,2,41.916,3.00,0.00,2014-03-27 00:00:00.000
2351,5210,2014-04-03 00:00:00.000,3,1,50.2635,3.00,0.00,2014-03-27 00:00:00.000
