"purchaseorderid","revisionnumber","status","employeeid","vendorid","shipmethodid","orderdate","shipdate","subtotal","taxamt","freight","modifieddate"
2039,4,4,255,1654,4,2014-02-19 00:00:00.000,2014-02-28 00:00:00.000,20397.3,1631.784,509.9325,2014-02-28 00:00:00.000
2040,4,4,256,1664,3,2014-02-19 00:00:00.000,2014-02-28 00:00:00.000,14628.075,1170.246,365.7019,2014-02-28 00:00:00.000
2041,4,4,259,1678,4,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,25334.925,2026.794,633.3731,2014-03-01 00:00:00.000
2042,4,4,260,1616,5,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,272.4435,21.7955,6.8111,2014-03-01 00:00:00.000
2043,4,4,258,1492,5,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,415.3275,33.2262,10.3832,2014-03-01 00:00:00.000
2044,4,4,254,1602,5,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,270.8055,21.6644,6.7701,2014-03-01 00:00:00.000
2045,4,4,257,1540,4,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,1814.6835,145.1747,45.3671,2014-03-01 00:00:00.000
2046,4,4,261,1628,5,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,34644.225,2771.538,866.1056,2014-03-01 00:00:00.000
2047,4,4,251,1604,4,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,1839.5055,147.1604,45.9876,2014-03-01 00:00:00.000
2048,4,4,253,1690,5,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,146.286,11.7029,3.6572,2014-03-01 00:00:00.000
2049,4,4,255,1566,5,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,102.564,8.2051,2.5641,2014-03-01 00:00:00.000
2050,4,4,256,1698,5,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,150.7905,12.0632,3.7698,2014-03-01 00:00:00.000
2051,4,4,252,1560,5,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,13669.425,1093.554,341.7356,2014-03-01 00:00:00.000
2052,4,4,260,1692,5,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,6444.9,515.592,161.1225,2014-03-01 00:00:00.000
2053,4,4,258,1696,4,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,50860.425,4068.834,1271.5106,2014-03-01 00:00:00.000
2054,4,4,254,1504,1,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,551.88,44.1504,13.797,2014-03-01 00:00:00.000
2055,4,4,257,1544,1,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,6987.75,559.02,174.6938,2014-03-01 00:00:00.000
2056,4,4,261,1530,2,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,28072.275,2245.782,701.8069,2014-03-01 00:00:00.000
2057,4,4,250,1508,1,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,37312.275,2984.982,932.8069,2014-03-02 00:00:00.000
2058,4,4,253,1694,1,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,7623,609.84,190.575,2014-03-02 00:00:00.000
2059,4,4,255,1624,2,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,28297.5,2263.8,707.4375,2014-03-02 00:00:00.000
2060,4,4,256,1548,2,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,59.9445,4.7956,1.4986,2014-03-02 00:00:00.000
2061,4,4,259,1598,5,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,222.0435,17.7635,5.5511,2014-03-02 00:00:00.000
2062,4,4,260,1658,5,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,43878.45,3510.276,1096.9613,2014-03-02 00:00:00.000
2063,5,4,258,1536,4,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,345.555,27.6444,8.6389,2014-03-02 00:00:00.000
2064,4,4,254,1568,2,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,15153.6,1212.288,378.84,2014-03-02 00:00:00.000
2065,4,4,252,1648,5,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,142.4115,11.3929,3.5603,2014-03-02 00:00:00.000
2066,4,4,261,1646,2,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,48030.675,3842.454,1200.7669,2014-03-02 00:00:00.000
2067,4,4,251,1672,4,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,823.41,65.8728,20.5853,2014-03-02 00:00:00.000
2068,4,4,253,1600,1,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,1276.275,102.102,31.9069,2014-03-02 00:00:00.000
2069,4,4,255,1522,1,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,2003.925,160.314,50.0981,2014-03-02 00:00:00.000
2070,4,4,256,1570,2,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,50860.425,4068.834,1271.5106,2014-03-02 00:00:00.000
2071,4,4,259,1516,1,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,454.86,36.3888,11.3715,2014-03-02 00:00:00.000
2072,5,4,260,1506,5,2014-02-21 00:00:00.000,2014-03-02 00:00:00.000,43878.45,3510.276,1096.9613,2014-03-02 00:00:00.000
2073,4,4,258,1626,2,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,7132.125,570.57,178.3031,2014-03-05 00:00:00.000
2074,4,4,254,1542,2,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,28343.7,2267.496,708.5925,2014-03-05 00:00:00.000
2075,4,4,257,1610,4,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,22516.725,1801.338,562.9181,2014-03-05 00:00:00.000
2076,4,4,261,1638,5,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,34644.225,2771.538,866.1056,2014-03-05 00:00:00.000
2077,6,4,251,1582,4,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,364.9275,29.1942,9.1232,2014-03-05 00:00:00.000
2078,4,4,253,1510,5,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,143.0415,11.4433,3.576,2014-03-05 00:00:00.000
2079,4,4,255,1526,2,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,28199.325,2255.946,704.9831,2014-03-05 00:00:00.000
2080,4,4,256,1644,1,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,3713.325,297.066,92.8331,2014-03-05 00:00:00.000
2081,4,4,259,1680,4,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,19952.625,1596.21,498.8156,2014-03-05 00:00:00.000
2082,4,4,260,1584,5,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,6540.66,523.2528,163.5165,2014-03-05 00:00:00.000
2083,6,4,258,1620,5,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,5711.475,456.918,142.7869,2014-03-05 00:00:00.000
2084,4,4,254,1666,5,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,279.783,22.3826,6.9946,2014-03-05 00:00:00.000
2085,4,4,257,1592,2,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,97.965,7.8372,2.4491,2014-03-05 00:00:00.000
2086,4,4,261,1618,4,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,114.471,9.1577,2.8618,2014-03-05 00:00:00.000
2087,4,4,251,1612,4,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,132.6465,10.6117,3.3162,2014-03-05 00:00:00.000
2088,4,4,253,1586,5,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,43878.45,3510.276,1096.9613,2014-03-05 00:00:00.000
2089,4,4,252,1500,1,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,418.95,33.516,10.4738,2014-03-06 00:00:00.000
2090,4,4,256,1656,4,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,404.145,32.3316,10.1036,2014-03-06 00:00:00.000
2091,4,4,259,1572,1,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,461.79,36.9432,11.5448,2014-03-06 00:00:00.000
2092,4,4,260,1562,4,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,247.2435,19.7795,6.1811,2014-03-06 00:00:00.000
2093,4,4,258,1662,2,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,37.0755,2.966,0.9269,2014-03-06 00:00:00.000
2094,4,4,254,1682,4,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,21558.075,1724.646,538.9519,2014-03-06 00:00:00.000
2095,4,4,257,1686,5,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,533.547,42.6838,13.3387,2014-03-06 00:00:00.000
2096,4,4,261,1684,5,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,86220.75,6897.66,2155.5188,2014-03-06 00:00:00.000
2097,4,4,251,1534,5,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,776.79,62.1432,19.4198,2014-03-06 00:00:00.000
2098,4,4,253,1614,4,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,136.647,10.9318,3.4162,2014-03-06 00:00:00.000
2099,4,4,255,1588,5,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,40471.2,3237.696,1011.78,2014-03-06 00:00:00.000
2100,4,4,252,1622,5,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,427.455,34.1964,10.6864,2014-03-06 00:00:00.000
2101,4,4,259,1632,4,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,23671.725,1893.738,591.7931,2014-03-06 00:00:00.000
2102,4,4,260,1608,5,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,5948.25,475.86,148.7063,2014-03-06 00:00:00.000
2103,5,4,258,1576,5,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,91117.95,7289.436,2277.9488,2014-03-06 00:00:00.000
2104,4,3,250,1590,1,2014-02-25 00:00:00.000,2014-03-06 00:00:00.000,525,42,13.125,2014-03-06 00:00:00.000
2105,4,4,257,1514,5,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,2003.6835,160.2947,50.0921,2014-03-07 00:00:00.000
2106,4,4,261,1498,4,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,26455.275,2116.422,661.3819,2014-03-07 00:00:00.000
2107,4,4,251,1674,2,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,944.37,75.5496,23.6093,2014-03-07 00:00:00.000
2108,4,4,253,1652,4,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,51588.075,4127.046,1289.7019,2014-03-07 00:00:00.000
2109,4,4,255,1578,3,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,62843.55,5027.484,1571.0888,2014-03-07 00:00:00.000
2110,4,4,256,1538,5,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,37843.575,3027.486,946.0894,2014-03-07 00:00:00.000
2111,4,4,259,1556,4,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,25531.275,2042.502,638.2819,2014-03-07 00:00:00.000
2112,4,4,260,1554,5,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,272.7585,21.8207,6.819,2014-03-07 00:00:00.000
2113,4,4,258,1688,4,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,125.748,10.0598,3.1437,2014-03-07 00:00:00.000
2114,4,4,254,1580,5,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,150.7905,12.0632,3.7698,2014-03-07 00:00:00.000
2115,4,4,257,1496,4,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,111.5415,8.9233,2.7885,2014-03-07 00:00:00.000
2116,4,4,261,1494,2,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,8847.3,707.784,221.1825,2014-03-07 00:00:00.000
2117,4,4,251,1650,5,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,171.0765,13.6861,4.2769,2014-03-07 00:00:00.000
2118,4,4,253,1654,4,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,20397.3,1631.784,509.9325,2014-03-07 00:00:00.000
2119,4,4,255,1664,3,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,14628.075,1170.246,365.7019,2014-03-07 00:00:00.000
2120,4,4,256,1678,3,2014-02-26 00:00:00.000,2014-03-07 00:00:00.000,58685.55,4694.844,1467.1388,2014-03-07 00:00:00.000
2121,4,4,259,1616,4,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,500.5665,40.0453,12.5142,2014-03-08 00:00:00.000
2122,4,4,250,1492,5,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,272.7585,21.8207,6.819,2014-03-08 00:00:00.000
2123,4,4,258,1602,5,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,1525.23,122.0184,38.1308,2014-03-08 00:00:00.000
2124,4,4,254,1540,4,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,260.1585,20.8127,6.504,2014-03-08 00:00:00.000
2125,4,4,257,1628,5,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,34644.225,2771.538,866.1056,2014-03-08 00:00:00.000
2126,4,4,261,1604,4,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,1839.5055,147.1604,45.9876,2014-03-08 00:00:00.000
2127,4,4,251,1690,5,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,146.286,11.7029,3.6572,2014-03-08 00:00:00.000
2128,4,4,253,1566,5,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,102.564,8.2051,2.5641,2014-03-08 00:00:00.000
2129,4,4,255,1698,5,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,150.7905,12.0632,3.7698,2014-03-08 00:00:00.000
2130,4,4,256,1560,5,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,13669.425,1093.554,341.7356,2014-03-08 00:00:00.000
2131,4,4,259,1692,5,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,9948.33,795.8664,248.7083,2014-03-08 00:00:00.000
2132,4,4,260,1696,4,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,34118.7,2729.496,852.9675,2014-03-08 00:00:00.000
2133,4,4,250,1504,1,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,551.88,44.1504,13.797,2014-03-08 00:00:00.000
2134,4,4,254,1544,1,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,3811.5,304.92,95.2875,2014-03-08 00:00:00.000
2135,4,4,257,1530,2,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,28072.275,2245.782,701.8069,2014-03-08 00:00:00.000
2136,4,4,261,1508,1,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,37312.275,2984.982,932.8069,2014-03-08 00:00:00.000
2137,4,4,251,1694,1,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,7623,609.84,190.575,2014-03-09 00:00:00.000
2138,4,4,253,1624,2,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,28297.5,2263.8,707.4375,2014-03-09 00:00:00.000
2139,4,4,255,1548,2,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,59.9445,4.7956,1.4986,2014-03-09 00:00:00.000
2140,4,4,256,1598,4,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,370.755,29.6604,9.2689,2014-03-09 00:00:00.000
2141,4,4,259,1658,5,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,43878.45,3510.276,1096.9613,2014-03-09 00:00:00.000
2142,4,4,260,1536,4,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,272.1285,21.7703,6.8032,2014-03-09 00:00:00.000
2143,4,4,258,1568,2,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,21252,1700.16,531.3,2014-03-09 00:00:00.000
2144,4,4,254,1648,5,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,142.4115,11.3929,3.5603,2014-03-09 00:00:00.000
2145,4,4,257,1646,2,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,48030.675,3842.454,1200.7669,2014-03-09 00:00:00.000
2146,4,4,261,1672,4,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,50983.9365,4078.7149,1274.5984,2014-03-09 00:00:00.000
2147,4,4,251,1600,1,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,1276.275,102.102,31.9069,2014-03-09 00:00:00.000
2148,4,4,253,1522,1,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,2003.925,160.314,50.0981,2014-03-09 00:00:00.000
2149,4,4,255,1570,2,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,50860.425,4068.834,1271.5106,2014-03-09 00:00:00.000
2150,4,4,256,1516,1,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,454.86,36.3888,11.3715,2014-03-09 00:00:00.000
2151,5,4,252,1506,5,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,43878.45,3510.276,1096.9613,2014-03-09 00:00:00.000
2152,4,4,260,1626,2,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,7132.125,570.57,178.3031,2014-03-09 00:00:00.000
2153,4,4,258,1542,2,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,28343.7,2267.496,708.5925,2014-03-10 00:00:00.000
2154,4,4,254,1610,4,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,22516.725,1801.338,562.9181,2014-03-10 00:00:00.000
2155,4,4,257,1638,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,34644.225,2771.538,866.1056,2014-03-10 00:00:00.000
2156,4,4,261,1582,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,564.1965,45.1357,14.1049,2014-03-10 00:00:00.000
2157,4,4,250,1510,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,143.0415,11.4433,3.576,2014-03-10 00:00:00.000
2158,4,4,253,1526,2,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,28199.325,2255.946,704.9831,2014-03-10 00:00:00.000
2159,4,4,255,1644,1,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,3713.325,297.066,92.8331,2014-03-10 00:00:00.000
2160,4,4,256,1680,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,63831.075,5106.486,1595.7769,2014-03-10 00:00:00.000
2161,4,4,259,1584,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,9799.65,783.972,244.9913,2014-03-10 00:00:00.000
2162,4,4,260,1620,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,5711.475,456.918,142.7869,2014-03-10 00:00:00.000
2163,4,4,258,1666,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,416.745,33.3396,10.4186,2014-03-10 00:00:00.000
2164,4,4,254,1592,2,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,97.965,7.8372,2.4491,2014-03-10 00:00:00.000
2165,4,4,252,1618,4,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,114.471,9.1577,2.8618,2014-03-10 00:00:00.000
2166,4,4,261,1612,4,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,132.6465,10.6117,3.3162,2014-03-10 00:00:00.000
2167,4,4,251,1586,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,43878.45,3510.276,1096.9613,2014-03-10 00:00:00.000
2168,4,4,253,1500,1,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,418.95,33.516,10.4738,2014-03-10 00:00:00.000
2169,4,4,255,1656,4,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,633.7485,50.6999,15.8437,2014-03-12 00:00:00.000
2170,5,4,256,1572,1,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,461.79,36.9432,11.5448,2014-03-12 00:00:00.000
2171,4,4,259,1562,4,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,475.209,38.0167,11.8802,2014-03-12 00:00:00.000
2172,4,4,260,1662,2,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,37.0755,2.966,0.9269,2014-03-12 00:00:00.000
2173,4,4,258,1682,4,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,21558.075,1724.646,538.9519,2014-03-12 00:00:00.000
2174,4,4,254,1686,4,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,259.8435,20.7875,6.4961,2014-03-12 00:00:00.000
2175,4,4,257,1684,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,86220.75,6897.66,2155.5188,2014-03-12 00:00:00.000
2176,4,4,261,1534,4,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,484.407,38.7526,12.1102,2014-03-12 00:00:00.000
2177,4,4,251,1614,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,837.9,67.032,20.9475,2014-03-12 00:00:00.000
2178,4,4,253,1588,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,40471.2,3237.696,1011.78,2014-03-12 00:00:00.000
2179,4,4,255,1622,4,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,661.878,52.9502,16.547,2014-03-12 00:00:00.000
2180,4,4,256,1632,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,62092.8,4967.424,1552.32,2014-03-12 00:00:00.000
2181,4,4,259,1608,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,5948.25,475.86,148.7063,2014-03-12 00:00:00.000
2182,4,4,260,1576,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,91117.95,7289.436,2277.9488,2014-03-12 00:00:00.000
2183,4,4,258,1590,1,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,525,42,13.125,2014-03-12 00:00:00.000
2184,4,4,254,1514,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,281.8935,22.5515,7.0473,2014-03-12 00:00:00.000
2185,4,4,257,1498,4,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,26455.275,2116.422,661.3819,2014-03-13 00:00:00.000
2186,4,4,261,1674,2,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,944.37,75.5496,23.6093,2014-03-13 00:00:00.000
2187,4,4,251,1652,4,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,51588.075,4127.046,1289.7019,2014-03-13 00:00:00.000
2188,4,4,253,1578,3,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,62843.55,5027.484,1571.0888,2014-03-13 00:00:00.000
2189,4,4,252,1538,5,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,37843.575,3027.486,946.0894,2014-03-13 00:00:00.000
2190,4,4,256,1556,4,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,25531.275,2042.502,638.2819,2014-03-13 00:00:00.000
2191,4,4,259,1554,4,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,501.1965,40.0957,12.5299,2014-03-13 00:00:00.000
2192,4,4,260,1688,4,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,125.748,10.0598,3.1437,2014-03-13 00:00:00.000
2193,4,4,258,1580,5,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,150.7905,12.0632,3.7698,2014-03-13 00:00:00.000
2194,4,4,254,1496,5,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,279.783,22.3826,6.9946,2014-03-13 00:00:00.000
2195,5,4,257,1494,2,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,8847.3,707.784,221.1825,2014-03-13 00:00:00.000
2196,4,4,261,1650,5,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,171.0765,13.6861,4.2769,2014-03-13 00:00:00.000
2197,4,4,251,1654,4,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,20397.3,1631.784,509.9325,2014-03-13 00:00:00.000
2198,4,4,253,1664,3,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,14628.075,1170.246,365.7019,2014-03-13 00:00:00.000
2199,4,4,255,1678,3,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,58685.55,4694.844,1467.1388,2014-03-13 00:00:00.000
2200,4,4,252,1616,4,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,358.155,28.6524,8.9539,2014-03-13 00:00:00.000
2201,4,4,259,1492,4,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,501.1965,40.0957,12.5299,2014-03-14 00:00:00.000
2202,4,4,260,1602,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,270.8055,21.6644,6.7701,2014-03-14 00:00:00.000
2203,4,4,258,1540,4,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,371.2275,29.6982,9.2807,2014-03-14 00:00:00.000
2204,4,3,250,1628,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,34644.225,2771.538,866.1056,2014-03-14 00:00:00.000
2205,4,4,257,1604,4,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,1839.5055,147.1604,45.9876,2014-03-14 00:00:00.000
2206,4,4,261,1690,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,146.286,11.7029,3.6572,2014-03-14 00:00:00.000
2207,4,4,251,1566,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,102.564,8.2051,2.5641,2014-03-14 00:00:00.000
2208,4,4,253,1698,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,150.7905,12.0632,3.7698,2014-03-14 00:00:00.000
2209,4,4,255,1560,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,13669.425,1093.554,341.7356,2014-03-14 00:00:00.000
2210,4,4,256,1692,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,9637.11,770.9688,240.9278,2014-03-14 00:00:00.000
2211,4,4,259,1696,5,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,39258.45,3140.676,981.4613,2014-03-14 00:00:00.000
2212,4,4,260,1504,1,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,551.88,44.1504,13.797,2014-03-14 00:00:00.000
2213,4,4,258,1544,1,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,3176.25,254.1,79.4063,2014-03-14 00:00:00.000
2214,4,4,254,1530,2,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,28072.275,2245.782,701.8069,2014-03-14 00:00:00.000
2215,4,4,257,1508,1,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,37312.275,2984.982,932.8069,2014-03-14 00:00:00.000
2216,4,4,261,1694,1,2014-03-05 00:00:00.000,2014-03-14 00:00:00.000,7623,609.84,190.575,2014-03-14 00:00:00.000
2217,4,4,251,1624,2,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,28297.5,2263.8,707.4375,2014-03-15 00:00:00.000
2218,4,4,253,1548,2,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,59.9445,4.7956,1.4986,2014-03-15 00:00:00.000
2219,4,4,255,1598,4,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,567.378,45.3902,14.1845,2014-03-15 00:00:00.000
2220,4,4,256,1658,5,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,43878.45,3510.276,1096.9613,2014-03-15 00:00:00.000
2221,4,4,259,1536,4,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,525.7665,42.0613,13.1442,2014-03-15 00:00:00.000
2222,4,4,250,1568,2,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,10914.75,873.18,272.8688,2014-03-15 00:00:00.000
2223,4,4,258,1648,5,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,142.4115,11.3929,3.5603,2014-03-15 00:00:00.000
2224,4,4,254,1646,2,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,28794.15,2303.532,719.8538,2014-03-15 00:00:00.000
2225,4,4,257,1672,4,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,51807.3465,4144.5877,1295.1837,2014-03-15 00:00:00.000
2226,4,4,261,1600,1,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,1276.275,102.102,31.9069,2014-03-15 00:00:00.000
2227,4,4,251,1522,1,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,2003.925,160.314,50.0981,2014-03-15 00:00:00.000
